charging_capacity_kW,usage_stats,cost_per_kWh,battery_capacity,state_of_charge,charger_type,renewable_energy,maintenance_frequency,latitude,longitude,priority_score
194.32028405981183,41.36426749186353,7.771913761997995,60.521431794065556,87.47019843267121,Level 2,No,Quarterly,18.098815857057108,81.48798624578889,5.42
185.37770242460226,49.28645844474466,9.783634103836528,59.81110187969205,17.056037800651847,Level 2,No,Weekly,17.511537036455785,78.15178695515888,38.03
84.64830181515809,40.42897472548691,7.464483717082125,128.9193795177174,13.623365154572564,DC Fast,No,Monthly,17.603873821805035,82.1476935849926,66.06
32.58596873206472,53.093767841209385,7.6626038272160635,29.40644350637246,63.04009260359995,Level 1,No,Monthly,13.890607096186525,84.75114507045726,9.35
314.0255152836644,59.51316749056815,8.952829463006092,134.54366928635358,30.12257480622794,Level 2,Yes,Quarterly,17.516205508448138,83.96963121710617,60.86
315.1463200071657,0.992382112783563,9.178607048338852,53.366019686468874,1.857071876509886,Level 1,Yes,Weekly,13.867702086029576,77.91585373512196,39.22
221.5855100456438,46.409515945350385,9.752912193472039,97.08801720821421,88.86426693629551,Level 1,No,Weekly,18.98706829574793,78.26723683144598,6.92
118.66042686704523,96.34992408875883,7.216808431696733,141.6792432702311,22.690076724380827,Level 1,Yes,Monthly,11.772223833064697,78.71541224449588,69.74
122.22335111443131,51.90322801295487,9.292993123267284,108.15592519976404,92.92806516858091,Level 1,No,Quarterly,12.923474242151514,78.94552778393646,4.52
254.08448760458379,67.75422674589532,9.084911186889371,73.87587562071477,71.74344508782536,Level 2,No,Quarterly,15.51337542699076,76.00319499193279,15.47
313.988590983402,31.18638579168832,6.723280946887592,109.63944715770397,76.26534899114843,DC Fast,Yes,Quarterly,13.192110358872725,82.61962838889289,17.37
310.4802484927911,77.39913781527625,7.8552809942357245,64.71735272112812,20.14614957931604,Level 2,Yes,Monthly,14.242372452952734,78.653392636107,45.51
272.95644105016834,77.2921481876115,7.4896790997103455,56.0435941253942,23.419442561681294,DC Fast,No,Monthly,14.924226893985946,83.79819976705453,39.03
224.71107615400072,52.129604765413895,7.565716485239106,149.56882613150836,52.12677538240658,Level 1,Yes,Quarterly,18.563533488135086,84.26940623120109,42.72
29.44898774826709,97.60138232792136,9.940314078441453,117.6027300533724,17.209985264986216,DC Fast,No,Quarterly,15.231922536086929,75.24431309307688,63.57
56.57004993311482,12.555021476265338,8.749720947179748,103.8135970596363,30.543169268303227,Level 1,Yes,Weekly,13.624598486145604,84.88503069928205,41.59
314.4939659844777,1.6947664889580993,9.011866552277247,66.18765361851143,32.14624779478045,Level 2,No,Weekly,12.477361640351159,82.10022731500185,30.67
212.25017088085647,77.0158211757096,9.918161730602533,26.390907790156263,15.96299332527641,Level 2,No,Quarterly,14.086759787921972,80.20392225992963,27.15
3.218968065820377,80.71555373648826,7.8202062386017355,24.03739388457023,20.518283339516074,DC Fast,Yes,Monthly,15.157361044143698,78.89527608372553,26.16
35.51504000311124,12.020722912057625,9.30644058958482,92.04356320834384,78.85518420082566,Level 1,Yes,Monthly,17.461148572032364,80.18518132609712,11.14
232.22561918781952,26.55828329586061,8.020858371565733,119.06425373507663,16.719585454726836,Level 1,No,Weekly,11.210487761723387,78.24624723978444,58.44
1.7715543461765404,1.755236336662891,9.543367851352428,89.85929475770116,2.8457391843922486,DC Fast,Yes,Quarterly,12.21609188239151,81.22687813696548,50.93
56.28281799612453,29.33086107805647,7.132301394589561,129.30205935208488,62.93549426289384,Level 1,Yes,Monthly,13.796540158686732,75.92980276444791,27.23
192.05682627830515,77.31418739186715,9.816901619724979,24.345449302118812,97.598311939245,Level 1,No,Monthly,13.603984051195146,81.21122602911811,0.72
242.16331919244263,51.79605277125789,7.265700979438079,67.67776993537221,33.12138146231214,Level 1,No,Monthly,13.917480876052117,77.75344850138444,32.28
228.18644082591018,34.80955931682881,7.64177177443326,50.81915085264315,11.86557031962523,Level 2,Yes,Monthly,17.935212646403244,75.17634829052346,37.44
78.49425831119592,37.17392949063303,9.146672819373732,78.14548586042586,57.03873253675308,Level 2,Yes,Weekly,13.241544029621732,80.52705766162877,22.99
249.26272747163756,0.1353625715468154,7.878142995478924,29.408931115235923,90.63542110956462,Level 2,No,Monthly,15.018981804026646,80.78447755852696,2.33
83.03718062388002,29.98005275652359,8.628739818682563,144.03711340423945,78.40617798284788,Level 1,No,Monthly,16.239070328578965,79.26569004711536,16.89
113.8898943557437,64.64587416379305,8.056007253743,49.02320213901692,62.2515868412716,Level 2,No,Quarterly,12.32178550183605,75.72286232550317,14.79
261.27199179130844,97.41944438163571,9.098294779814236,139.90001081286601,31.50564966075994,Level 1,No,Quarterly,17.18695387147539,83.93342952804191,60.8
227.37151466652514,84.70608269838995,7.299159383290138,75.36611015476863,54.18801732762199,Level 1,No,Weekly,15.47111319738281,81.11430807227889,26.22
297.2281936729623,2.3594964645529126,6.70460295532907,148.11813732317833,9.124484130425536,DC Fast,No,Weekly,14.467811630313781,76.1571329956897,78.35
230.16451230512018,89.85606046748393,7.549752891155732,92.0275898498274,67.894542428067,Level 1,No,Weekly,18.097840267383138,80.10930576594147,21.19
198.90801116741505,78.3198413298626,8.160080327039505,141.00827234285498,72.50960188976508,Level 2,No,Weekly,12.43495259185182,79.97254315948472,24.52
32.78616873983237,78.03761235709804,7.088070182674375,20.69536853024897,96.50316229099188,Level 2,Yes,Monthly,18.83175970614323,75.60401868792927,1.04
128.70053107080173,45.79957590035715,7.74179051379736,117.27104480351701,26.039735874507166,Level 1,Yes,Quarterly,15.610487353667038,81.06859703602947,52.25
92.82082868860391,39.80052929545028,7.89994056402749,137.396584903327,1.8456419043022643,Level 2,Yes,Monthly,16.091748793796583,83.08326398921565,80.14
85.39637518267925,30.29157288331926,6.700871452908958,38.16367370726403,54.56084644271506,Level 1,No,Monthly,18.75058964168943,82.49008054248478,12.5
340.55369416335594,6.569485895436578,8.541575368644716,32.49636072517969,70.67905043968145,DC Fast,Yes,Monthly,18.17582687849336,77.02969414164184,10.06
137.58420363336614,22.82353634936991,9.595201997899506,75.19443893417423,79.0407475882988,Level 1,No,Quarterly,16.015620688219002,83.62292529554212,9.31
312.21629431198966,24.66036349780246,7.031100195335684,141.37825779728155,19.37389330248106,Level 1,Yes,Weekly,17.531877038481742,78.42542165659351,68.9
220.898519099042,48.40770697102016,8.5923280469053,90.51025282475703,26.175286903702364,DC Fast,No,Weekly,14.33319490232897,84.46508378291941,46.71
278.18395623957696,74.7444406596694,8.826587217187962,88.56934028382518,51.25909252672963,Level 2,No,Quarterly,15.473777534997463,75.71747964225713,30.87
175.92298258681723,47.38098283979466,7.967671381467509,38.34639537891184,33.060080997000185,DC Fast,Yes,Quarterly,10.620701367085111,79.86208688519842,25.48
201.9163596192257,5.784444944716061,8.953841555774945,20.102636442118442,86.05114865874451,DC Fast,No,Weekly,10.898579180000468,80.97124377177549,3.22
172.38119283660237,95.77898009882038,7.937560402218542,125.31821179690996,47.37601537387203,Level 1,Yes,Monthly,18.29425404186332,77.47650098474605,43.94
68.33504572931558,94.27243190941122,8.266230507921023,31.384693188210967,79.9578644102003,Level 1,Yes,Weekly,10.596716556824967,82.71380188720228,7.38
252.85824034152685,78.51895431484084,6.525735655940494,102.40047643559211,58.06197604823537,DC Fast,Yes,Quarterly,11.693991256326072,81.26895679810717,31.42
98.27032685429953,99.13279015642206,8.921020399471411,138.9001390869749,77.3090141617112,Level 2,Yes,Weekly,17.958326589504416,75.18109437287956,20.83
8.510588251008844,54.448233280026294,8.814699376306535,47.12474871059603,33.267298653032384,DC Fast,Yes,Weekly,10.011459506282563,81.08368590696236,27.65
225.91530356750874,96.27683502532061,6.634403070642206,106.4854687107984,83.14166219303112,Level 2,Yes,Weekly,12.824043288458643,79.91478234418446,13.28
61.98873779246713,7.560504061675077,7.788875375882966,30.23081497197623,27.457231555102158,DC Fast,Yes,Quarterly,15.840386578266218,76.96029201703507,18.85
329.16050452352,36.568074826137135,9.926611442770836,98.48816869888968,54.60988080032908,DC Fast,Yes,Quarterly,15.954499314692967,84.95748227059529,31.28
333.8750019509056,22.538126800676583,7.972577968990159,41.31112372391635,21.400711317387422,Level 2,Yes,Weekly,17.771529082294734,83.97162194827615,31.14
320.202536577157,19.583308413427,8.256808917961447,115.67396286697314,47.55265216261934,DC Fast,No,Weekly,15.059262544921705,77.92507695029063,38.59
129.55554508940554,14.08029488926761,9.684755553559015,59.160068323208066,31.817520950870314,Level 1,No,Monthly,15.094018695309703,80.41070920798616,24.77
5.4098157851036,62.241364156599666,9.010416565530146,80.24083114460402,26.670343063721425,DC Fast,Yes,Monthly,17.253105755407006,78.16502139910291,42.06
324.91149690570387,78.1321855747305,8.537245458934782,97.92597046359082,96.69850180280375,Level 1,No,Weekly,14.986244632662835,82.75495751636078,2.29
149.86445191106,57.82983994203607,9.292316384693754,42.26554338661114,16.00741054867306,Level 2,No,Quarterly,16.084910865636168,84.30331433196454,30.08
338.32918666528434,14.696270958820968,9.525281932595906,116.41291642029071,78.73258374573953,Level 2,Yes,Monthly,18.97774068255051,78.58828606914383,15.67
337.2669919812385,81.11237699334708,8.099108251080434,59.34324428278589,98.4164959483215,Level 1,Yes,Weekly,14.01451007612372,83.05584249143628,0.86
298.553309413576,63.59547071637285,8.162879277261425,106.10834178865795,1.990148374007783,DC Fast,No,Monthly,13.851250709192222,79.98407542713205,72.19
103.057112224355,38.81657061269955,7.851178274781425,40.576796590918576,69.90274140420951,Level 1,Yes,Monthly,10.035489918647713,78.96578561311577,10.01
134.78420501067384,67.4130295536063,9.883471490064611,109.45529569682553,25.291180555628713,Level 1,Yes,Monthly,16.134262615212318,84.3842185209877,53.09
297.8978350308999,25.990497924283286,8.940081890016227,36.66444946536002,4.0487824328304445,Level 2,Yes,Quarterly,10.29771907407132,80.10404688719032,33.63
110.92270180469718,34.51922084942105,6.791280731728253,75.29634451509787,40.28895789566308,Level 1,No,Weekly,15.041484897283162,79.67410500257465,28.37
59.32246134013237,91.74858431319902,9.520358681595564,52.136789586053986,93.5217810170875,DC Fast,Yes,Quarterly,18.042337890322266,81.72434401962343,3.12
194.88044186042256,29.05045056714204,8.18195979292694,117.28878242566374,1.1765094366997686,Level 1,No,Quarterly,15.499210705196631,77.61234201018284,66.03
327.65417095627333,46.99882681579366,6.740638672478706,54.06455058589369,58.788569192978166,Level 2,Yes,Monthly,12.696361652166761,78.24792870788316,19.79
243.61042883624054,89.01411373960147,8.424010393071589,134.6232498314015,50.13964785953243,DC Fast,Yes,Weekly,17.861684214493714,84.32045836238623,46.69
199.52140953127773,70.77213502675275,7.960074976414957,135.93662748285965,87.33841643710475,Level 2,No,Monthly,12.697170040825387,81.78529845436942,10.73
34.011772819768986,6.220322616470275,9.572122917019186,45.53737097896216,8.400171452062565,Level 1,Yes,Quarterly,17.330317809458986,83.26637147771005,26.11
215.25252934470942,14.730304427897034,7.2139811126328555,99.79997285100416,68.15260298866504,Level 1,No,Quarterly,16.10258455190231,77.7111176193543,18.12
346.51884753649216,0.7841590771916818,9.39262613322264,31.40329342359536,68.01096984332773,Level 2,No,Weekly,11.699962967480012,80.43790189929872,9.31
49.02940533278341,63.09217902291634,8.451910419149085,70.89982294821179,66.90800168622832,Level 2,Yes,Quarterly,19.051338748441857,84.71396266989498,16.87
181.41537832730785,44.767342541041835,6.691136061247142,112.7318248351654,94.2334494935037,DC Fast,Yes,Quarterly,12.006436829571957,78.18703899028218,4.24
307.0805751747844,13.427485090227552,9.901458554639197,105.72502209048912,82.30875290068805,Level 2,No,Weekly,19.895870741406696,76.60476476317042,11.61
259.26901621397155,95.79341210567705,8.2941533543612,101.21108702285903,4.197272624350601,Level 2,No,Monthly,10.073104886549407,80.10886008224664,69.86
243.95550934834378,52.96597239456199,7.518068989810539,56.730312276117665,47.108285070451316,Level 1,Yes,Weekly,12.63483377142903,78.87821088724876,24.98
245.86942939548825,24.189329411288917,8.142923946962403,69.14324342647225,39.79530562013335,Level 1,Yes,Quarterly,11.998602972741988,76.59577232786714,28.41
125.8219029269143,50.06035711547076,9.50250224231121,33.382998811037204,31.014722109080207,Level 2,Yes,Weekly,10.139934101704625,83.88551382703368,24.08
102.75714549257268,67.96203327351078,7.567160935347722,113.47296665636813,45.13367251540973,Level 2,Yes,Monthly,17.323679001473156,84.90723910553778,40.78
283.27640441747974,7.623921797356448,7.174367387703451,85.50554358286556,38.41941849259774,Level 1,Yes,Quarterly,16.934258020995962,80.68582180689998,33.0
283.53968813771326,27.4703815047892,6.951749364258085,112.1395322049351,43.23338998786653,DC Fast,No,Monthly,17.923509643549306,82.74676768373455,40.39
303.47531150303627,80.69654908839937,7.542507894365739,52.362658223593456,97.92618656086425,DC Fast,No,Monthly,12.566985464645652,83.59038369546299,1.04
319.63419339476496,45.966487040266124,9.230168304640152,62.17696972255861,8.863297474958076,DC Fast,No,Weekly,14.4433516708297,82.00982006021827,47.01
178.96983960132823,54.65771420322949,8.150692278183415,63.447993843814906,92.22308698387297,DC Fast,No,Monthly,16.591135216215473,75.44156049111731,3.83
175.53070314051985,43.28160022094693,7.29618561292739,23.346513267138107,48.02367134710267,Level 1,Yes,Weekly,14.397685038881436,76.57634231716818,14.7
279.4033126383713,4.389994264300512,7.081647498634123,64.33622346798106,62.374224549954114,Level 2,No,Weekly,16.973257703179158,75.70989191151386,16.51
227.4873757722178,16.574977982015593,7.664553167786327,124.42959455734436,83.01829666176938,DC Fast,Yes,Monthly,16.33973408440442,75.09879606642056,13.12
245.68840704019618,44.554163874189086,9.789735305099981,136.648804447466,36.046302914925555,Level 1,Yes,Weekly,11.146478030221765,78.05996408757237,54.01
278.52743430263536,20.918546540792782,7.700593494065085,87.36838103267057,43.04219080879669,Level 2,Yes,Weekly,17.81043121076968,78.9235596048156,34.31
311.50186963614823,4.997902865967873,9.958434265841223,79.21522037849863,40.95184802787139,DC Fast,Yes,Monthly,17.206763590925185,77.41029732335926,32.97
118.29830489803753,84.36496640518237,8.198306595178746,24.007200430918132,37.47310225357599,Level 2,Yes,Quarterly,16.558343876174053,75.6460464808632,20.66
131.4540334239804,98.11925291641158,7.127073714015528,134.29656388609976,92.5529321646895,DC Fast,No,Weekly,11.550936062710024,80.29863090836677,6.64
32.89367894430415,79.31428739967394,9.618990321277282,21.691327745363452,82.8929891193012,Level 2,Yes,Weekly,12.679964487953637,77.73319319957142,5.35
202.3980493486609,85.3784921704667,8.111243805971894,142.81751042732753,10.89999898629761,DC Fast,Yes,Monthly,13.931770315876005,82.96037154863562,84.76
12.57979582885973,24.197713031704538,8.983849702265836,83.5981123294518,10.812335247709603,DC Fast,Yes,Weekly,12.799296216564434,75.0805262162528,48.88
162.95930634636105,96.06269755131997,9.942990541232032,64.45148416471446,42.78695148529912,Level 2,No,Monthly,12.278102906761315,83.4252705128761,30.39
189.9256221476518,19.692570445342838,6.675613726119909,140.1483965295458,9.865737673280906,Level 2,Yes,Quarterly,18.053576701617757,84.54753678945957,73.34
100.28943824489954,95.14298103618323,6.838430959256485,23.170829104312574,61.909309527111965,Level 2,Yes,Quarterly,16.382322463602023,82.1613506315357,12.85
206.79164119915376,99.4819293965951,9.021598595119647,95.58523633298132,14.36916072617339,Level 1,Yes,Monthly,15.654721315502503,82.33644065262567,60.4
10.675087478667301,71.17228057460487,7.4863875115341525,91.36122818491388,52.2373263966801,Level 1,No,Quarterly,12.259527108532538,84.33562311602734,26.78
13.071866062225046,98.1143731791822,7.145054889325347,48.51165215747967,0.7219947003717753,Level 2,Yes,Monthly,19.180765622686415,77.0907128530035,44.99
287.9101962308804,56.95397795671037,6.637766579369053,75.75536607552738,31.659634841264673,Level 1,No,Weekly,11.911830390973163,84.94565568208577,37.53
